Make,Model,ID,disp,type,horse,cyl,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,mpg
Toyota,TUNDRA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,5500,4.3,27.3,0.0438316,0.2384261,532.6889327,16.6
Toyota,TUNDRA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,5500,4.3,27.3,0.0072709,0.0508818,349.1894346,17.4
Toyota,TUNDRA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,5500,4.3,27.3,0.0158326,0.1333805,512.903377,11.9
Toyota,TUNDRA 4WD FFV,15-SK7A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0194478,0.2309467,541.0865118,16.3
Toyota,VENZA,12-GV6A,3.456,Truck,268,6,Y,F,4250,4.4,31.5,0.019659,0.1791808,374.2102674,23.7
Toyota,VENZA,12-GV6A,3.456,Truck,268,6,Y,F,4250,4.4,31.5,0.0050611,0.038007,244.0512138,36.3
Toyota,VENZA,13-AV2A,2.672,Truck,181,4,Y,F,4250,4.36,31,0.0125376,0.1162325,346.2512591,25.7
Toyota,VENZA,13-AV2A,2.672,Truck,181,4,Y,F,4250,4.36,31,0.0030632,0.0437468,222.5458783,39.9
Toyota,VENZA,13-AV2A,2.672,Truck,181,4,Y,F,4250,4.36,31,0.0217819,5.7211403,375.018269,23.2
Toyota,VENZA AWD,12-GV5A,3.456,Truck,268,6,Y,F,4500,4.4,31.5,0.0063241,0.0436601,252.2302394,35.1
Toyota,VENZA AWD,12-GV5A,3.456,Truck,268,6,Y,F,4500,4.4,31.5,0.0215395,0.2065193,384.3661546,23
Toyota,VENZA AWD,13-AV1A,2.672,Truck,181,4,Y,F,4250,4.36,31,0.0410118,5.7295489,370.9030359,23
Toyota,VENZA AWD,13-AV1A,2.672,Truck,181,4,Y,F,4250,4.36,31,0.0038304,0.0344408,220.9986816,39.6
Toyota,VENZA AWD,13-AV1A,2.672,Truck,181,4,Y,F,4250,4.36,31,0.0115889,0.1063531,339.8341974,25.7
Toyota,YARIS,12-NP1A,1.497,Car,106,4,Y,F,2625,4.24,43.4,0.0023644,0.0418581,175.8659619,50.3
Toyota,YARIS,12-NP1A,1.497,Car,106,4,Y,F,2625,4.24,43.4,0.0025864,0.0386342,175.0186133,50.5
Toyota,YARIS,12-NP1A,1.497,Car,106,4,Y,F,2625,4.24,43.4,0.0159002,0.1267427,223.6061942,39.5
Toyota,YARIS,12-NP1M,1.497,Car,106,4,N,F,2625,3.72,44.6,0.0129286,0.1362707,222.2331111,39.4
Toyota,YARIS,12-NP1M,1.497,Car,106,4,N,F,2625,3.72,44.6,0.0018255,0.0395285,169.0826248,51.8
Toyota,YARIS,12-NP1M,1.497,Car,106,4,N,F,2625,3.72,44.3,0.0017392,0.0364786,166.0793413,53.3
Toyota,YARIS,12-NP1M,1.497,Car,106,4,N,F,2625,3.72,44.3,0.0140388,0.1469584,221.1217613,40
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.1705,0.965,363,24.5
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.005,0.104,219,40.8
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.0054,0.125,415,21.6
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.0177716,0.1562639,305.9465162,29.1
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.0141663,0.1476653,314.2450592,28.4
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.0153,0.134,306,29.2
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.001,0.056,209,42.8
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.0123,0.139,321,27.9
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.0059,0.073,380,23.6
Volkswagen,Beetle,VW324 30108,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.17,0.926,335,26.5
Volkswagen,Beetle,VW324 30108,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.026,0.305,304,29.4
Volkswagen,Beetle,VW324 30108,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.0025,0.057,202,44.3
Volkswagen,Beetle,VW324 30108,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.0206,0.128,295,30.3
Volkswagen,Beetle,VW324 30108,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.0057,0.067,389,23
Volkswagen,Beetle,VW324 30108,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.1483,1.028,345,25.7
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3625,3.09,32.9,0.0041,0.12,208,43
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3625,3.09,32.9,0.0115,1.198,305,29.2
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3625,3.09,32.9,0.0032,0.164,390,22.9
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3625,3.09,32.9,0.1515,1.366,368,24.1
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3625,3.09,32.9,0.004,0.134,323,27.7
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3500,3.09,32.9,0.0054,0.123,319,28
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3500,3.09,32.9,0.0082,0.249,306,29.2
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3500,3.09,32.9,0.0031,0.266,393,22.8
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3500,3.09,32.9,0.1433,1.183,341,26
Volkswagen,Beetle,VW324 30109,1.984,Car,208,4,N,F,3500,3.09,32.9,0.0009,0.134,200,44.7
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3625,3.09,32.9,0.0028,0.078,209,42.8
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3625,3.09,32.9,0.0061,0.059,356,25.1
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3625,3.09,32.9,0.1786,0.968,365,24.3
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3625,3.09,32.9,0.026,0.302,324,27.6
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3625,3.09,32.9,0.0282,0.523,308,29
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3500,3.09,32.9,0.0033,0.063,204,43.9
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3500,3.09,32.9,0.0164,0.13,306,29.2
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3500,3.09,32.9,0.0069,0.13,412,21.7
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3500,3.09,32.9,0.1492,1.002,359,24.7
Volkswagen,Beetle,VW324 30110,1.984,Car,208,4,N,F,3500,3.09,32.9,0.0281,0.317,320,27.9
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.0019,0.111,219,40.8
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.0076,0.308,327,27.3
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.0036,0.241,410,21.8
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.0037,0.098,314,28.5
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3625,3.14,31.2,0.1985,1.799,370,23.9
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.0039,0.085,308,29.1
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.0101,0.122,216,41.4
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.0073,0.323,318,28.1
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.0032,0.164,343,26.1
Volkswagen,Beetle,VW324 30111,1.984,Car,208,4,Y,F,3500,3.14,31.2,0.1432,1,339,26.2
Volkswagen,Beetle,VW324 30111,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.0015,0.35,396,22.6
Volkswagen,Beetle,VW324 30111,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.0003,0.073,200,44.7
Volkswagen,Beetle,VW324 30111,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.0064,0.49,299,29.9
Volkswagen,Beetle,VW324 30111,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.1485,1.096,347,25.6
Volkswagen,Beetle,VW324 30111,1.984,Car,210,4,Y,F,3500,3.14,31.2,0.0044,0.084,300,29.8
Volkswagen,Beetle,VW324-4-0049,1.798,Car,170,4,N,F,3375,3.65,31.7,0.0079,0.41,291,30.3
Volkswagen,Beetle,VW324-4-0049,1.798,Car,170,4,N,F,3375,3.65,31.7,0.0005,0.07,191,46.2
Volkswagen,Beetle,VW324-4-0050,1.798,Car,170,4,N,F,3375,3.65,31.7,0.0166,0.28,290,30.4
Volkswagen,Beetle,VW324-4-0050,1.798,Car,170,4,N,F,3375,3.65,31.7,0.0009,0.07,192,46
Volkswagen,CC,475  1/5 ,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.02,2.54,307,28.4
Volkswagen,CC,475  1/5 ,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.0029,0.2,391,22.6
Volkswagen,CC,475  1/5 ,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.2433,2,367,24
Volkswagen,CC,475  1/5 ,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.0191,0.39,328,26.9
Volkswagen,CC,475  1/5 ,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.0088,0.12,210,42
Volkswagen,Eos,477  7/10,1.984,Car,200,4,Y,F,3875,3.14,32.4,0.004,1.48,314,27.9
Volkswagen,Eos,477  7/10,1.984,Car,200,4,Y,F,3875,3.14,32.4,0.0042,0.19,432,20.4
Volkswagen,Eos,477  7/10,1.984,Car,200,4,Y,F,3875,3.14,32.4,0.2287,1.95,358,24.4
Volkswagen,Eos,477  7/10,1.984,Car,200,4,Y,F,3875,3.14,32.4,0.0045,0.14,321,27.5
Volkswagen,Eos,477  7/10,1.984,Car,200,4,Y,F,3875,3.14,32.4,0.0003,0.1,213,41.5
Volkswagen,Jetta,VW361-3-0186,1.984,Car,210,4,N,F,3500,2.92,32.9,0.1801,1.221,359,24.7
Volkswagen,Jetta,VW361-3-0186,1.984,Car,210,4,N,F,3500,2.92,32.9,0.0093,0.259,293,30.5
Volkswagen,Jetta,VW361-3-0186,1.984,Car,210,4,N,F,3500,2.92,32.9,0.0045,0.655,382,23.4
Volkswagen,Jetta,VW361-3-0186,1.984,Car,210,4,N,F,3500,2.92,32.9,0.0053,0.09,315,28.4
Volkswagen,Jetta,VW361-3-0186,1.984,Car,210,4,N,F,3500,2.92,32.9,0.0013,0.026,197,45.4
Volkswagen,Jetta,VW361-4-0171,1.984,Car,210,4,N,F,3500,2.92,32.9,0.221,1.035,353,25.1
Volkswagen,Jetta,VW361-4-0171,1.984,Car,210,4,N,F,3500,2.92,32.9,0.029,0.288,317,28.2
Volkswagen,Jetta,VW361-4-0171,1.984,Car,210,4,N,F,3500,2.92,32.9,0.023,0.145,287,31.2
Volkswagen,Jetta,VW361-4-0171,1.984,Car,210,4,N,F,3500,2.92,32.9,0.0075,0.071,412,21.7
Volkswagen,Jetta,VW361-4-0171,1.984,Car,210,4,N,F,3500,2.92,32.9,0.0011,0.053,199,45
Volkswagen,Jetta,VW361-4-0182,1.798,Car,170,4,N,F,3375,3.23,28.6,0.0108,0.133,277,31.9
Volkswagen,Jetta,VW361-4-0182,1.798,Car,170,4,N,F,3375,3.23,28.6,0.0007,0.042,192,46
Volkswagen,Jetta,VW361-4-0182,1.798,Car,170,4,N,F,3500,3.23,28.6,0.0109,0.12,286,30.9
Volkswagen,Jetta,VW361-4-0182,1.798,Car,170,4,N,F,3500,3.23,28.6,0.0006,0.036,195,45.3
Volkswagen,Jetta,VW36100221,1.984,Car,115,4,N,F,3250,3.93,36.6,0.0252,1.492,283,31.1
Volkswagen,Jetta,VW36100221,1.984,Car,115,4,N,F,3250,3.93,36.6,0.0085,0.473,296,29.9
Volkswagen,Jetta,VW36100221,1.984,Car,115,4,N,F,3250,3.93,36.6,0.2327,2.903,333,26.3
Volkswagen,Jetta Hybrid,VW361 730385/13,1.395,Car,150,4,Y,F,3625,3.23,29.2,0.009,0.15,155,57.5
Volkswagen,Jetta Hybrid,VW361 730385/13,1.395,Car,150,4,Y,F,3625,3.23,29.2,0.001,0.018,205,43.5
Volkswagen,Jetta Hybrid,VW361 730385/13,1.395,Car,150,4,Y,F,3625,3.23,29.2,0.0025327,0.1523765,136.3984078,65.5
Volkswagen,Passat,411 10206 /12,3.596,Car,280,6,Y,F,3750,3.44,31.1,0.0058,0,386,23
Volkswagen,Passat,411 10206 /12,3.596,Car,280,6,Y,F,3750,3.44,31.1,0.2269,1,429,20.7
Volkswagen,Passat,411 10206 /12,3.596,Car,280,6,Y,F,3750,3.44,31.1,0.0235,0.28,372,23.9
Volkswagen,Passat,411 10206 /12,3.596,Car,280,6,Y,F,3750,3.44,31.1,0.0024,0.02,238,37.3
Volkswagen,Passat,411 10206 /12,3.596,Car,280,6,Y,F,3750,3.44,31.1,0.0337,0.25,341,26
Volkswagen,Passat,461 90010/10,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.0062,1.33,304,28.9
Volkswagen,Passat,461 90010/10,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.0039,0.03,382,23.1
Volkswagen,Passat,461 90010/10,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.2216,1.95,376,23.5
Volkswagen,Passat,461 90010/10,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.0095,0.21,326,27.1
Volkswagen,Passat,461 90010/10,1.984,Car,200,4,Y,F,3625,3.14,32.4,0.003,0.19,204,43.3
Volkswagen,Passat,467  3/13,1.984,Car,200,4,N,F,3625,2.92,33,0.0069,0.24,344,25.9
Volkswagen,Passat,467  3/13,1.984,Car,200,4,N,F,3625,2.92,33,0.0156,2.61,307,28.6
Volkswagen,Passat,467  3/13,1.984,Car,200,4,N,F,3625,2.92,33,0.0047,0.2,410,21.7
Volkswagen,Passat,467  3/13,1.984,Car,200,4,N,F,3625,2.92,33,0.2575,2.25,375,23.6
Volkswagen,Passat,467  3/13,1.984,Car,200,4,N,F,3625,2.92,33,0.0004,0.06,198,45
Volkswagen,Passat,VW411-4-0167,1.798,Car,170,4,Y,F,3500,3.23,28.6,0.0057,0.14,291,30.3
Volkswagen,Passat,VW411-4-0167,1.798,Car,170,4,Y,F,3500,3.23,28.6,0.0007,0.03,193,45.8
Volkswagen,Passat,VW411-4-0167,1.798,Car,170,4,Y,F,3375,3.23,28.6,0.0065,0.06,280,31.6
Volkswagen,Passat,VW411-4-0167,1.798,Car,170,4,Y,F,3375,3.23,28.6,0.0057,0.018,191,46.3
Volkswagen,Passat wagon,VW462 8-0062/13,1.984,Both,200,4,N,F,3625,2.92,32.5,0.0274,0.46,348,25.6
Volkswagen,Passat wagon,VW462 8-0062/13,1.984,Both,200,4,N,F,3625,2.92,32.5,0.0297,2.01,298,29.6
Volkswagen,Passat wagon,VW462 8-0062/13,1.984,Both,200,4,N,F,3625,2.92,32.5,0.004,0.18,428,20.8
Volkswagen,Passat wagon,VW462 8-0062/13,1.984,Both,200,4,N,F,3625,2.92,32.5,0.235,1.92,421,21
Volkswagen,Passat wagon,VW462 8-0062/13,1.984,Both,200,4,N,F,3625,2.92,32.5,0.0047,0.13,206,43.2
Volkswagen,Tiguan,VW316 20145,1.984,Both,200,4,Y,F,4000,3.54,30.2,0.0184,0.26,356,24.9
Volkswagen,Tiguan,VW316 20145,1.984,Both,200,4,Y,F,4000,3.54,30.2,0.0047,0.08,261,34
Volkswagen,Tiguan,VW316 20145,1.984,Both,200,4,Y,F,4000,3.54,30.2,0.0256,0.45,337,26.3
Volkswagen,Tiguan,VW316 20145,1.984,Both,200,4,Y,F,4000,3.54,30.2,0.0114,0.09,238,37.3
Volkswagen,Tiguan,VW316 20145,1.984,Both,200,4,Y,F,3875,3.54,30.2,0.0096,0.09,237,37.5
Volkswagen,Tiguan,VW316 20145,1.984,Both,200,4,Y,F,3875,3.54,30.2,0.0334,0.96,335,26.4
Volkswagen,Tiguan,VW316 20145,1.984,Both,200,4,Y,F,3875,3.54,30.2,0.0268,0.33,348,25.5
Volkswagen,Tiguan,VW316 20145,1.984,Both,200,4,Y,F,3875,3.54,30.2,0.0081,0.07,258,34.4
Volkswagen,Touareg,VW526 10366 /11,3.596,Truck,280,6,Y,F,5250,3.7,44.1,0.0273,0.4,416,21.3
Volkswagen,Touareg,VW526 10366 /11,3.596,Truck,280,6,Y,F,5250,3.7,44.1,0.0095,0.05,281,31.6
Volkswagen,Touareg,VW526710023,2.995,Truck,333,6,Y,A,5500,3.27,26.8,0.0315916,0.646374,266.6770044,33.1
Volkswagen,Touareg,VW526710023,2.995,Truck,333,6,Y,A,5500,3.27,26.8,0.0295654,0.2151798,354.2776278,25.1
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3750,3.04,32.4,0.1354,0.79,336,26.3
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3750,3.04,32.4,0.0047,0.33,354,24.9
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3750,3.04,32.4,0.0082,0.07,280,31.5
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3750,3.04,32.4,0.0107,0.28,289,30.5
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3750,3.04,32.4,0.017,0.11,188,47
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3500,3.04,32.4,0.0051,0.33,352,25.1
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3500,3.04,32.4,0.1513,0.97,334,26.4
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3500,3.04,32.4,0.0085087,0.121261,300.0390675,29.7
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3500,3.04,32.4,0.0002791,0.0167867,191.2708901,46.7
Volkswagen Group of,A3,FAPA-AAF,1.798,Car,170,4,N,F,3500,3.04,32.4,0.0076301,0.1427503,309.3649189,28.9
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3875,3.44,30.8,0.0811,0.398,355,24.9
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3875,3.44,30.8,0.0092,0.09,306,28.9
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3875,3.44,30.8,0.0042,0.017,350,25.2
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3875,3.44,30.8,0.0084,0.11,305,29
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3875,3.44,30.8,0.0028,0.01,200,44.2
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3625,3.44,30.8,0.1592,1.12,344,25.6
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3625,3.44,30.8,0.0093,0.08,295,29.9
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3625,3.44,30.8,0.0044,0.01,342,25.8
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3625,3.44,30.8,0.0086,0.11,294,30
Volkswagen Group of,A3,FAPA-AAQ,1.984,Car,220,4,N,F,3625,3.44,30.8,0.0041,0.01,198,44.6
Volkswagen Group of,A4,FAUF-BAQ,1.984,Both,220,4,Y,F,4000,2.85,26,0.0303,0.73,327,27.1
Volkswagen Group of,A4,FAUF-BAQ,1.984,Both,220,4,Y,F,4000,2.85,26,0.018,0.19,210,42.2
Volkswagen Group of,A4,FAUF-BAQ,1.984,Both,220,4,Y,F,4000,2.85,26,0.0142,0.42,315,19.5
Volkswagen Group of,A4,FAUF-BAQ,1.984,Both,220,4,Y,F,4000,2.85,26,0.0019,0.13,200,30.8
Volkswagen Group of,A4,FAUF-BAQ,1.984,Both,220,4,Y,F,4500,2.85,26,0.0258,0.76,335,26.4
Volkswagen Group of,A4,FAUF-BAQ,1.984,Both,220,4,Y,F,4500,2.85,26,0.0178,0.31,216,41
Volkswagen Group of,A4,FAUF-BAQ,1.984,Both,220,4,Y,F,4500,2.85,26,0.0214,0.58,324,19
Volkswagen Group of,A4,FAUF-BAQ,1.984,Both,220,4,Y,F,4500,2.85,26,0.0162,0.29,205,30
Volkswagen Group of,A4 Allroad,FAUF-BAA,1.984,Both,220,4,Y,F,4250,3.08,26.9,0.0252,0.77,331,26.7
Volkswagen Group of,A4 Allroad,FAUF-BAA,1.984,Both,220,4,Y,F,4250,3.08,26.9,0.0184,0.27,226,39.2
Volkswagen Group of,A4 Allroad,FAUF-BAA,1.984,Both,220,4,Y,F,4250,3.08,26.9,0.02,0.52,320,19.2
Volkswagen Group of,A4 Allroad,FAUF-BAA,1.984,Both,220,4,Y,F,4250,3.08,26.9,0.0155,0.3,214,28.8
Volkswagen Group of,A8,FAUE-DAQ,2.995,Car,333,6,Y,F,4750,3.2,26.8,0.0118,0.09,430,20.5
Volkswagen Group of,A8,FAUE-DAQ,2.995,Car,333,6,Y,F,4750,3.2,26.8,0.2826,0.49,445,19.9
Volkswagen Group of,A8,FAUE-DAQ,2.995,Car,333,6,Y,F,4750,3.2,26.8,0.0177,0.16,361,24.5
Volkswagen Group of,A8,FAUE-DAQ,2.995,Car,333,6,Y,F,4750,3.2,26.8,0.0125,0.12,443,19.9
Volkswagen Group of,A8,FAUE-DAQ,2.995,Car,333,6,Y,F,4750,3.2,26.8,0.0237,0.16,348,25.4
Volkswagen Group of,A8,FAUE-DAQ,2.995,Car,333,6,Y,F,4750,3.2,26.8,0.0215877,0.1717579,391.6758626,22.7
Volkswagen Group of,A8,FAUE-DAQ,2.995,Car,333,6,Y,F,4750,3.2,26.8,0.0026029,0.0120025,225.1236713,39.7
Volkswagen Group of,A8,FAUE-DAQ,2.995,Car,333,6,Y,F,4750,3.2,26.8,0.0302927,0.9021904,359.3671679,24.7
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,5000,3.2,26.8,0.0238,0.21,342,25.8
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,5000,3.2,26.8,0.0045,0.05,441,20
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,5000,3.2,26.8,0.0309,0.2,353,25
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,5000,3.2,26.8,0.1964,1.93,467,18.9
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,5000,3.2,26.8,0.0217,0.33,408,21.6
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,5000,3.2,26.8,0.021,0.33,384,23
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,5000,3.2,26.8,0.0192,0.083,226,39.1
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,4750,3.2,26.8,0.0401,0.26,330,26.7
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,4750,3.2,26.8,0.0025,0.01,432,20.5
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,4750,3.2,26.8,0.1348,1.39,466,19
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,4750,3.2,26.8,0.0383,0.21,329,26.8
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,4750,3.2,26.8,0.012,0.06,224,39.4
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,4750,3.2,26.8,0.0191,0.29,384,23
Volkswagen Group of,A8,FNUA-DAQ,3.993,Car,435,8,Y,A,4750,3.2,26.8,0.0234,0.34,398,22.2
Volkswagen Group of,A8L,AU641 40848 /15,6.3,Car,500,12,Y,F,5250,2.88,34.9,0.0075,1.1,446,19.8
Volkswagen Group of,A8L,AU641 40848 /15,6.3,Car,500,12,Y,F,5250,2.88,34.9,0.0092,0.47,531,16.7
Volkswagen Group of,A8L,AU641 40848 /15,6.3,Car,500,12,Y,F,5250,2.88,34.9,0.1324,1.53,629,14.1
Volkswagen Group of,A8L,AU641 40848 /15,6.3,Car,500,12,Y,F,5250,2.88,34.9,0.0249,0.56,515,17.2
Volkswagen Group of,A8L,AU641 40848 /15,6.3,Car,500,12,Y,F,5250,2.88,34.9,0.0048,0.23,310,28.6
Volkswagen Group of,Q3,FAUA-Q3A,1.984,Car,200,4,Y,A,4000,3.45,30.9,0.191,2.85,448,19.6
Volkswagen Group of,Q3,FAUA-Q3A,1.984,Car,200,4,Y,A,4000,3.45,30.9,0.0088,0.76,394,22.5
Volkswagen Group of,Q3,FAUA-Q3A,1.984,Car,200,4,Y,A,4000,3.45,30.9,0.0199,0.75,357,24.8
Volkswagen Group of,Q3,FAUA-Q3A,1.984,Car,200,4,Y,A,4000,3.45,30.9,0.0172,0.27,230,38.5
Volkswagen Group of,Q3,FAUA-Q3A,1.984,Car,200,4,Y,A,4000,3.45,30.9,0.0367,2.64,343,25.6
Volkswagen Group of,Q3,FAUA-Q3F,1.984,Car,200,4,Y,A,3875,3.45,30.9,0.0072612,0.2628832,222.82523,39.9
Volkswagen Group of,Q3,FAUA-Q3F,1.984,Car,200,4,Y,A,3875,3.45,30.9,0.0202704,0.8296322,356.7220364,24.9
Volkswagen Group of,Q3,FAUA-Q3F,1.984,Car,200,4,Y,A,3875,3.45,30.9,0.0190255,0.865374,357.5963115,24.8
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,F,3750,3.44,39.2,0.0073,0.13,349,25.4
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,F,3750,3.44,39.2,0.1862,1.66,358,24.6
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,F,3750,3.44,39.2,0.0166,0.12,214,41.5
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,F,3750,3.44,39.2,0.0223,0.38,308,28.8
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,F,3750,3.44,39.2,0.012,0.2,311,28.5
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,A,3625,3.44,39.2,0.0182,0.2,314,28.3
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,A,3625,3.44,39.2,0.0229,0.11,217,40.9
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,A,3625,3.44,39.2,0.0379,0.47,311,28.5
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,A,3625,3.44,39.2,0.0106,0.09,340,26
Volkswagen Group of,S3,FAUA-S3A,1.984,Car,292,4,Y,A,3625,3.44,39.2,0.2077,2.03,363,24
Volkswagen Group of,S8,FNUA-S8Q,3.993,Car,520,8,Y,A,5000,3.2,26.5,0.0047,0.01,462,19.1
Volkswagen Group of,S8,FNUA-S8Q,3.993,Car,520,8,Y,A,5000,3.2,26.5,0.0296,0.19,368,24
Volkswagen Group of,S8,FNUA-S8Q,3.993,Car,520,8,Y,A,5000,3.2,26.5,0.0964,1.1,518,17.1
